feature_importance,feature_names
0.06374127939621084,LaBSE-en-ru_feature_322
0.06333588924414925,bart-large-mnli_feature_143
0.06308444166769457,sbert_large_mt_nlu_ru_feature_157
0.06299900906699289,sbert_large_mt_nlu_ru_feature_684
0.06285291821061437,sbert_large_nlu_ru_feature_329
0.06284058270554362,sbert_large_nlu_ru_feature_159
0.0626813502938721,sbert_large_nlu_ru_feature_673
0.06236623497235645,mDeBERTa-v3-base-mnli-xnli_feature_3
0.06226287727523844,LaBSE-en-ru_feature_70
0.06224197245298092,xlm-roberta-large-xnli-anli_feature_961
0.06191457129606561,LaBSE-en-ru_feature_715
0.06180469080214048,rubert-base-cased-conversational_feature_266
0.06178880448619757,sbert_large_nlu_ru_feature_421
0.06175225469473223,rubert-tiny2_feature_14
0.06155676431135308,ruRoberta-large_feature_383
0.061522106493671555,LaBSE-en-ru_feature_484
0.061095596796121164,ruRoberta-large_feature_331
0.061029090597774414,sbert_large_mt_nlu_ru_feature_826
0.06082440158954789,ruBert-base_feature_626
0.06081768273822914,sbert_large_mt_nlu_ru_feature_76
0.06076988351379703,LaBSE-en-ru_feature_752
0.06050162152291468,sbert_large_mt_nlu_ru_feature_823
0.06049903010325726,rubert-base-cased-conversational_feature_46
0.060364747436094685,bart-large-mnli_feature_87
0.06032331967562302,sbert_large_nlu_ru_feature_373
0.06031569425686911,sbert_large_nlu_ru_feature_786
0.06027253577656036,LaBSE-en-ru_feature_355
0.060210594331329165,rubert-base-cased-conversational_feature_628
0.06013845828821237,sbert_large_mt_nlu_ru_feature_1013
0.059938275129590296,ruBert-base_feature_689
0.059872349301496056,ruRoberta-large_feature_127
0.05984334996195594,sbert_large_nlu_ru_feature_414
0.059801066175549984,sbert_large_mt_nlu_ru_feature_578
0.05954606817283134,sbert_large_nlu_ru_feature_439
0.059423586147860585,bart-large-mnli_feature_445
0.05933323204004506,sbert_large_mt_nlu_ru_feature_1023
0.059304553964363446,bart-large-mnli_feature_612
0.05910284603764948,labse_feature_375
0.05901757369587292,mdeberta-v3-base_feature_245
0.059001471443085464,rubert-base-cased-conversational_feature_153
0.05883465977365593,bart-large-mnli_feature_528
0.058809212647830074,sbert_large_nlu_ru_feature_509
0.05880050670147467,LaBSE-en-ru_feature_231
0.05865741904940879,mDeBERTa-v3-base-mnli-xnli_feature_88
0.05847487742961993,ruBert-base_feature_115
0.05832525199469536,sbert_large_mt_nlu_ru_feature_677
0.05828569968135622,mdeberta-v3-base_feature_437
0.058152298240182365,rubert-tiny2_feature_9
0.05799135058692061,sbert_large_mt_nlu_ru_feature_619
0.05798038017281993,bart-large-mnli_feature_156
0.057936751994515284,bart-large-mnli_feature_125
0.05765260678094625,rubert-base-cased-conversational_feature_227
0.05747681581215267,mDeBERTa-v3-base-mnli-xnli_feature_494
0.05734687353595083,LaBSE-en-ru_feature_572
0.057266839155427005,ruRoberta-large_feature_832
0.057254109469398025,labse_feature_77
0.05721340331396431,rubert-base-cased-conversational_feature_48
0.05712278335050796,sbert_large_nlu_ru_feature_146
0.05710811868797167,mDeBERTa-v3-base-mnli-xnli_feature_667
0.057024348776923334,rubert-base-cased-conversational_feature_728
0.05689575515150432,ruBert-base_feature_233
0.05684250424705852,sbert_large_nlu_ru_feature_537
0.05669756657671087,ruRoberta-large_feature_800
0.056606333802353755,LaBSE-en-ru_feature_763
0.05659420688379483,ruRoberta-large_feature_415
0.056333443223391844,sbert_large_mt_nlu_ru_feature_597
0.05628088812475201,ruRoberta-large_feature_96
0.05621504397330269,rubert-base-cased-conversational_feature_437
0.05616005429078941,xlm-roberta-large-xnli-anli_feature_994
0.05593786855912194,xlm-roberta-large-xnli-anli_feature_250
0.055875156539581965,sbert_large_mt_nlu_ru_feature_24
0.05560508159977205,ruRoberta-large_feature_348
0.055545033650047544,mDeBERTa-v3-base-mnli-xnli_feature_140
0.05551834564639473,ruBert-base_feature_263
0.05533849316872813,sbert_large_nlu_ru_feature_339
0.05528595817012828,ruRoberta-large_feature_429
0.05520733744981429,mDeBERTa-v3-base-mnli-xnli_feature_522
0.05510415728460476,sbert_large_nlu_ru_feature_928
0.05503780677334886,mDeBERTa-v3-base-mnli-xnli_feature_676
0.05498698455349864,mDeBERTa-v3-base-mnli-xnli_feature_493
0.0546441441109577,bart-large-mnli_feature_697
0.05456288347083313,rubert-base-cased-conversational_feature_376
0.054558170640059626,ruBert-large_feature_677
0.054319322110267396,sbert_large_nlu_ru_feature_250
0.05414692124964644,ruRoberta-large_feature_518
0.054001350233160814,ruRoberta-large_feature_274
0.053707816998130334,sbert_large_nlu_ru_feature_598
0.0536550514293044,rubert-base-cased-conversational_feature_127
0.053566687381267866,ruBert-large_feature_960
0.053494024844889354,LaBSE-en-ru_feature_272
0.05346896517047833,ruBert-large_feature_295
0.053436005536258754,ruBert-large_feature_159
0.053384740822340356,rubert-base-cased-conversational_feature_745
0.05337736577661718,sbert_large_mt_nlu_ru_feature_603
0.05333661272923085,labse_feature_322
0.05323073523847017,sbert_large_nlu_ru_feature_386
0.05290866822457286,rubert-base-cased-conversational_feature_21
0.052888960112621446,ruBert-large_feature_359
0.05278158196804901,mdeberta-v3-base_feature_365
0.05276783928304848,mdeberta-v3-base_feature_320
0.052761729508157565,bart-large-mnli_feature_650
0.05274743764091701,sbert_large_nlu_ru_feature_685
0.05271235592103744,ruBert-base_feature_637
0.05268300150806194,ruBert-base_feature_752
0.05261866236853868,LaBSE-en-ru_feature_576
0.05252803695021426,rubert-tiny2_feature_79
0.05226779695798278,labse_feature_672
0.05221704416793551,sbert_large_nlu_ru_feature_188
0.05220887215220657,ruRoberta-large_feature_625
0.052160825821460303,mdeberta-v3-base_feature_186
0.05210178911147554,xlm-roberta-large-xnli-anli_feature_900
0.051834066772004646,LaBSE-en-ru_feature_626
0.05171101084142175,labse_feature_260
0.05153741229404135,xlm-roberta-large-xnli-anli_feature_388
0.0511427000900017,rubert-tiny2_feature_247
0.05103517062150464,ruRoberta-large_feature_216
0.050858817108285104,mDeBERTa-v3-base-mnli-xnli_feature_220
0.05071637061228739,sbert_large_nlu_ru_feature_541
0.050634268589479954,mDeBERTa-v3-base-mnli-xnli_feature_274
0.050398033068919074,ruRoberta-large_feature_469
0.05031118116413382,ruRoberta-large_feature_1014
0.05007236023246764,ruBert-large_feature_549
0.050010646407265706,xlm-roberta-large-xnli-anli_feature_709
0.04960535081840544,LaBSE-en-ru_feature_612
0.049556949336510156,ruRoberta-large_feature_950
0.04938965035211623,bart-large-mnli_feature_227
0.0492794445197893,xlm-roberta-large-xnli-anli_feature_791
0.04922533883252061,mDeBERTa-v3-base-mnli-xnli_feature_428
0.049207245229047375,ruRoberta-large_feature_970
0.049021580108975345,ruRoberta-large_feature_202
0.049001514105236656,bart-large-mnli_feature_215
0.04896280575318611,xlm-roberta-large-xnli-anli_feature_447
0.048957753696919924,sbert_large_mt_nlu_ru_feature_969
0.04890990856002515,rubert-base-cased-conversational_feature_118
0.048892106065897355,mDeBERTa-v3-base-mnli-xnli_feature_678
0.04858748951571988,rubert-base-cased-conversational_feature_654
0.04853121187414664,sbert_large_mt_nlu_ru_feature_775
0.048524203070599424,sbert_large_nlu_ru_feature_579
0.04843865755684134,ruRoberta-large_feature_491
0.04832440948179676,sbert_large_mt_nlu_ru_feature_40
0.048177470096825215,sbert_large_mt_nlu_ru_feature_535
0.047690887967919066,sbert_large_mt_nlu_ru_feature_981
0.047689764698554876,labse_feature_147
0.04762097486173413,mDeBERTa-v3-base-mnli-xnli_feature_590
0.04749341993391716,LaBSE-en-ru_feature_161
0.047421077193750855,sbert_large_mt_nlu_ru_feature_194
0.047407427622578734,mdeberta-v3-base_feature_267
0.04735576047274743,ruRoberta-large_feature_569
0.04730663915913501,mDeBERTa-v3-base-mnli-xnli_feature_353
0.04729279337340184,sbert_large_mt_nlu_ru_feature_837
0.04721124533377222,ruBert-large_feature_54
0.047178649831717254,mDeBERTa-v3-base-mnli-xnli_feature_176
0.04712819924935814,bart-large-mnli_feature_380
0.04711139883820025,LaBSE-en-ru_feature_548
0.047074474441369515,mDeBERTa-v3-base-mnli-xnli_feature_101
0.04702079658246456,ruBert-base_feature_100
0.04701570689874321,bart-large-mnli_feature_494
0.04699885263633947,xlm-roberta-large-xnli-anli_feature_918
0.04682673574529305,LaBSE-en-ru_feature_480
0.046807134829497075,bart-large-mnli_feature_196
0.046670993165937674,mdeberta-v3-base_feature_729
0.046602479028670124,bart-large-mnli_feature_903
0.0466008014896271,sbert_large_nlu_ru_feature_534
0.046469838506579604,sbert_large_mt_nlu_ru_feature_590
0.04643721688115368,mdeberta-v3-base_feature_465
0.04642845786079117,ruRoberta-large_feature_960
0.04640333305082658,xlm-roberta-large-xnli-anli_feature_295
0.04634024822860954,ruRoberta-large_feature_685
0.04631993501597558,ruRoberta-large_feature_238
0.046154980326663424,xlm-roberta-large-xnli-anli_feature_672
0.0461484078392267,labse_feature_572
0.04602308641221386,bart-large-mnli_feature_236
0.04600382661967786,ruRoberta-large_feature_367
0.045947717370676204,sbert_large_nlu_ru_feature_896
0.04592826267827219,rubert-base-cased-conversational_feature_639
0.04588989759699204,ruBert-large_feature_193
0.04583616514375242,xlm-roberta-large-xnli-anli_feature_166
0.04583038861959581,sbert_large_nlu_ru_feature_594
0.04574134455606436,rubert-tiny2_feature_21
0.04570114128207405,ruBert-large_feature_534
0.04568738527368274,mdeberta-v3-base_feature_59
0.04560343285918669,sbert_large_nlu_ru_feature_407
0.045424961406525896,sbert_large_nlu_ru_feature_663
0.0452921566580576,mdeberta-v3-base_feature_520
0.04522511082476925,ruBert-base_feature_297
0.045120744479400406,sbert_large_mt_nlu_ru_feature_449
0.04511561232792669,bart-large-mnli_feature_721
0.04508021267647625,bart-large-mnli_feature_329
0.04497967913450633,sbert_large_nlu_ru_feature_291
0.04474539196071829,LaBSE-en-ru_feature_182
0.044744154929486385,sbert_large_mt_nlu_ru_feature_188
0.04454821173120702,xlm-roberta-large-xnli-anli_feature_550
0.04439053041404635,sbert_large_nlu_ru_feature_869
0.044381707616614745,sbert_large_nlu_ru_feature_152
0.04434318969701487,sbert_large_mt_nlu_ru_feature_454
0.04431196238661121,mdeberta-v3-base_feature_609
0.04428376166720138,rubert-base-cased-conversational_feature_94
0.04417485237577176,rubert-base-cased-conversational_feature_109
0.04413944925588948,ruBert-large_feature_106
0.04401107333939817,rubert-base-cased-conversational_feature_160
0.04396040406075674,sbert_large_nlu_ru_feature_637
0.043905595657633543,bart-large-mnli_feature_644
0.04382834054641564,LaBSE-en-ru_feature_628
0.04380169179461032,ruRoberta-large_feature_370
0.04377371154871781,ruBert-large_feature_968
0.043752289348491465,labse_feature_262
0.04370684340027951,sbert_large_nlu_ru_feature_989
0.04365095703990695,rubert-tiny2_feature_266
0.04358784237510232,mdeberta-v3-base_feature_190
0.043576627614791454,ruRoberta-large_feature_204
0.04354563736045672,ruBert-base_feature_363
0.0435428631777345,rubert-tiny2_feature_213
0.04350095799783188,rubert-base-cased-conversational_feature_461
0.04344044172107176,rubert-base-cased-conversational_feature_717
0.043395096755784394,ruRoberta-large_feature_856
0.04338869406712071,ruBert-base_feature_154
0.04338203439472904,xlm-roberta-large-xnli-anli_feature_506
0.04324295319327931,sbert_large_mt_nlu_ru_feature_329
0.04303137206925406,ruRoberta-large_feature_428
0.04285407155684159,ruBert-base_feature_422
0.04282036451846904,ruRoberta-large_feature_593
0.04279680209137652,bart-large-mnli_feature_338
0.042736236001028084,ruBert-base_feature_171
0.04269841518087846,labse_feature_505
0.04257844430044503,LaBSE-en-ru_feature_765
0.04242237826109509,rubert-base-cased-conversational_feature_74
0.042367084991843364,ruRoberta-large_feature_448
0.0422511960676917,rubert-tiny2_feature_160
0.04213640948531682,sbert_large_mt_nlu_ru_feature_343
0.04208216003970456,ruBert-base_feature_605
0.04199531147932656,sbert_large_nlu_ru_feature_935
0.04196390233423616,bart-large-mnli_feature_176
0.04190898862595155,xlm-roberta-large-xnli-anli_feature_675
0.041908457463252655,sbert_large_mt_nlu_ru_feature_936
0.041875297271716794,ruRoberta-large_feature_122
